title_id	ordering	attribute
tt1339324	3	DVD menu title
tt1339360	4	informal title
tt1339375	1	short title
tt1339375	3	informal short title
tt1340458	1	longer version
tt13405970	3	new title
tt1340802	2	short title
tt1340818	6	reissue title
tt1341161	1	alternative spelling
tt13412252	12	alternative spelling
tt13422586	12	dubbed version
tt1343024	1	promotional title
tt13444944	7	alternative spelling
tt13455548	2	video catalogue title
tt13459560	2	short title
tt1346258	3	literal English title
tt1346284	4	alternative spelling
tt13471280	3	new title
tt13471676	1	alternative transliteration
tt13484816	6	alternative transliteration
tt13487500	2	complete title
tt13504688	1	informal alternative title
tt1351310	3	alternative spelling
tt1351642	4	literal title
tt1351678	3	informal alternative title
tt1352421	14	third season title
tt13528386	2	new title
tt13531430	3	DVD box title
tt13534784	3	new title
tt13544494	12	subtitle
tt13549644	1	second copyright title
tt13560948	4	segment title
tt13561338	15	segment title
tt13567512	2	alternative spelling
tt13578124	1	alternative spelling
tt13580420	3	informal literal English title
tt13582540	10	short title
tt13583338	10	segment title
tt13584128	3	complete title
tt1358648	3	literal English title
tt13588852	2	short title
tt13593022	7	alternative transliteration
tt13606764	5	informal literal English title
tt1360860	7	original subtitled version
tt13609738	2	DVD box title
tt13612496	3	TV listings title
tt1361505	3	alternative spelling
tt13620076	12	DVD menu title
tt13620076	1	alternative spelling
tt13622296	4	complete title
tt13624962	3	original script title
tt1362513	2	third part title
tt1364231	2	informal literal title
tt1364398	3	long title
tt13653220	5	cut version
tt1365474	2	informal literal English title
tt1365519	5	literal title
tt13656056	3	literal English title
tt1366257	8	director's cut
tt13664974	4	complete title
tt13666284	4	alternative spelling
tt1366792	4	first season title
tt13670710	1	informal alternative title
tt1368424	2	long title
tt13691194	3	new title
tt13706598	9	informal alternative title
tt13710928	6	short title
tt13711352	3	alternative spelling
tt13716498	8	DVD menu title
tt1372301	2	rerun title
tt13734736	10	DVD menu title
tt13734736	12	DVD box title
tt13734918	8	short title
tt13737210	2	closing credits title
tt13748326	1	alternative spelling
tt1375673	2	alternative transliteration
tt13764332	4	alternative spelling
tt13781734	3	short title
tt1379115	2	copyright title
tt13795492	1	pre-release title
tt1381058	4	reissue title
tt1381271	1	alternative spelling
tt13831266	14	dubbed version
tt13848404	1	new title
tt1385543	4	new title
tt1385905	2	alternative spelling
tt1386656	1	video CD title
tt13866712	1	second season title
tt13872248	2	original script title
tt13879240	6	complete title
tt13884544	1	new title
tt13885272	4	new title
tt13891782	4	informal English title
tt13892562	4	short title
tt1389573	1	alternative spelling
tt13896140	2	alternative spelling
tt13897288	3	alternative spelling
tt13922382	3	alternative transliteration
tt13924166	1	literal English title
tt1393746	5	literal English title
tt13944138	6	complete title
tt13945838	4	original subtitled version
tt13964068	1	closing credits title
tt13964404	1	literal translation of working title
tt13965830	5	alternative transliteration
tt13968014	1	new title
tt13975422	5	informal English title
tt13995474	2	alternative transliteration
tt14018220	4	reissue title
tt14027710	3	video catalogue title
tt14045496	1	second season title
tt14048886	2	literal English title
tt1405384	3	second season title
tt1407088	3	new title
tt1407969	2	new title
tt1407981	3	complete title
tt14096528	1	literal title
tt1409722	4	transliterated title
tt1409913	6	literal English title
tt1410272	9	new title
tt14107672	3	alternative spelling
tt1411828	1	literal English title
tt14122608	1	new title
tt14123518	2	new title
tt1412509	1	alternative spelling
tt14130570	3	short title
tt14145426	2	3-D version
tt14146326	2	alternative spelling
tt14157254	2	second season title
tt1415889	37	informal title
tt1416754	3	review title
tt1417097	16	transliterated title
tt1417582	7	literal title
tt14181778	3	original subtitled version
tt14182566	4	complete title
tt14182828	3	complete title
tt14184556	1	complete title
tt1418809	5	informal title
tt14203236	1	alternative transliteration
tt14208870	11	original subtitled version
tt14209540	2	complete title
tt1421376	2	cable TV title
tt14218108	3	new title
tt1422049	2	new title
tt1422209	2	complete title
tt14225964	1	literal English title
tt14230846	3	alternative transliteration
tt14236064	38	alternative spelling
tt14236200	3	new title
tt14236278	9	literal title
tt14246504	11	original script title
tt1425252	6	transliterated title
tt14270444	2	new title
tt1429069	6	fake working title
tt14293772	3	alternative spelling
tt1430626	3	new title
tt1430901	4	new title
tt14319674	30	complete title
tt1433528	9	new title
tt1433771	3	original script title
tt14349546	4	literal English title
tt1436433	3	reissue title
tt1436481	4	dubbed version
tt1436562	17	alternative spelling
tt14368970	9	alternative transliteration
tt1437238	3	copyright title
tt14375970	1	short title
tt1437600	3	transliterated title
tt1437836	2	complete title
tt14386472	1	new title
tt1440131	4	informal literal English title
tt14402146	36	literal title
tt14404670	4	informal title
tt14418914	4	informal alternative title
tt14429924	13	informal short title
tt14435744	1	alternative spelling
tt14444190	3	segment title
tt1445062	4	reissue title
tt14455638	3	new title
tt14456554	1	DVD box title
tt1446148	4	closing credits title
tt14462452	1	new title
tt14482486	1	new title
tt14490832	6	TV listings title
tt14493956	2	DVD menu title
tt14501448	1	complete title
tt14504510	1	rerun title
tt14512740	6	original script title
tt1452356	3	first season title
tt14538990	1	video catalogue title
tt14544192	19	new title
tt1454603	1	alternative spelling
tt1455239	3	informal literal title
tt1455368	3	literal English title
tt1455646	5	informal English title
tt14556566	2	literal English title
tt14557244	3	DVD menu title
tt14557398	14	informal title
tt1456103	1	informal title
tt14564578	4	transliterated title
tt1456661	11	short title
tt14571174	14	segment title
tt14574478	12	complete title
tt14579120	3	alternative spelling
tt14582590	2	literal English title
tt1458523	1	informal English title
tt14592396	10	DVD box title
tt14593444	3	literal English title
tt14598598	5	premiere title
tt14603094	5	transliterated title
tt14603672	2	new title
tt14614892	32	complete title
tt14617030	2	alternative spelling
tt1462423	2	cable TV title
tt1462443	1	informal title
tt1463194	1	literal title
tt14632668	5	informal short title
tt14640672	1	short title
tt1464260	2	series title
tt14647710	3	new title
tt14659556	1	long title
tt1466972	3	transliterated title
tt14672770	1	short title
tt14676670	1	new title
tt14685488	2	DVD box title
tt1470616	1	long title
tt1470709	3	new title
tt1472728	1	complete title
tt1473149	8	cable TV title
tt14735756	14	alternative spelling
tt14740492	2	alternative spelling
tt14741468	7	informal title
tt14745368	5	informal title
tt14745708	8	informal title
tt14752016	5	video catalogue title
tt14752016	6	series title
tt14760514	4	long title
tt14760896	7	informal alternative title
tt14766058	4	complete title
tt1477076	55	short title
tt1477083	3	alternative spelling
tt14773536	3	review title
tt14780472	3	poster title
tt14787568	4	alternative spelling
tt1479246	2	literal title
tt14799944	3	literal English title
tt14807520	11	informal title
tt14808554	3	informal alternative title
tt1480888	1	DVD box title
tt14809402	4	informal alternative title
tt1481110	4	first season title
tt14812446	4	alternative spelling
tt14820762	3	informal literal English title
tt14821158	5	literal English title
tt1482459	31	IMAX version
tt1483004	7	alternative transliteration
tt14830596	4	DVD box title
tt1483160	3	subtitle
tt1483792	3	original script title
tt14838396	4	video catalogue title
tt1483859	3	literal title
tt14844240	2	last season title
tt14848088	13	informal title
tt14848670	5	alternative spelling
tt14851710	1	video box title
tt14858096	2	alternative spelling
tt14859440	10	subtitle
tt1486190	25	transliterated title
tt14865240	15	short title
tt14866076	16	informal short title
tt1486861	4	new title
tt1487076	5	literal title
tt14872452	8	informal short title
tt14877046	17	segment title
tt1487926	1	series title
tt14879690	1	segment title
tt1488376	1	literal English title
tt1488589	59	short title
tt14894746	3	short title
tt1490675	5	alternative spelling
tt14907278	1	short title
tt14907278	9	new title
tt14909692	20	subtitle
tt14909692	3	segment title
tt14914678	2	video catalogue title
tt14915544	7	new title
tt14937456	1	original script title
tt14947744	2	new title
tt1494804	4	informal short title
tt14948928	3	informal alternative title
tt14949034	13	alternative spelling
tt1495653	2	rerun title
tt1496039	1	series title
tt14961702	16	DVD box title
tt14973824	4	alternative transliteration
tt14973824	5	original script title
tt14979726	8	first season title
tt14984898	2	series title
tt14994420	8	DVD menu title
tt1499916	5	short title
tt1499918	4	informal short title
tt1499919	10	complete title
tt15000724	2	complete title
tt15000918	8	segment title
tt15004260	11	alternative spelling
tt15004706	8	informal alternative title
tt15008494	17	DVD menu title
tt15009334	1	series title
tt15010942	1	informal alternative title
tt15020094	15	alternative spelling
tt1502712	13	promotional title
tt15029718	1	ninth season title
tt1503137	2	series title
tt1503142	4	alternative transliteration
tt1503167	7	alternative transliteration
tt15044682	1	literal title
tt15048902	1	DVD box title
tt1505114	7	dubbed version
tt1505390	1	original subtitled version
tt15057166	8	informal alternative title
tt15059142	6	DVD menu title
tt1505952	3	alternative spelling
tt15062976	15	informal short title
tt15063334	2	literal English title
tt15077248	12	DVD box title
tt1507988	2	pre-release title
tt15087606	15	informal alternative title
tt15089078	5	transliterated title
tt15096098	5	long title
tt15096128	8	new title
tt15111726	7	alternative spelling
tt1511459	2	series title
tt1512131	3	short title
tt15124418	3	reissue title
tt15139584	3	alternative spelling
tt1515205	4	literal title
tt15156734	14	segment title
tt15157500	1	new title
tt15162556	3	reissue title
tt15168958	9	informal title
tt1517260	17	transliterated title
tt15172850	2	series title
tt1517490	2	short title
tt15180122	11	informal title
tt1518695	2	complete title
tt15192638	2	transliterated title
tt1519431	3	complete title
tt1519431	5	informal English title
tt1520349	4	literal title
tt15203654	1	informal title
tt15203884	1	complete title
tt15210374	16	short title
tt15210748	16	alternative spelling
tt1521837	1	pre-release title
tt15224526	3	informal English title
tt15237914	14	alternative transliteration
tt1523944	2	literal title
tt15244478	4	short title
tt1524930	12	original subtitled version
tt1525468	9	complete title
tt15262094	1	alternative spelling
tt15264690	4	informal alternative title
tt15264742	3	informal alternative title
tt1526695	1	seventh season title
tt15269072	6	alternative spelling
tt15276256	1	long title
tt1527816	4	new title
tt1527826	1	video box title
tt15280222	3	long title
tt1528764	5	short title
tt15296260	5	new title
tt15297022	17	DVD menu title
tt15303274	6	alternative spelling
tt1530554	1	long title
tt1530669	2	informal literal title
tt15319890	2	original subtitled version
tt15324080	1	informal alternative title
tt15325986	1	second season title
tt15326958	2	video catalogue title
tt1534098	1	new title
tt1534556	1	promotional title
tt1535024	3	new title
tt1535534	1	series title
tt1535609	1	series title
tt15359686	2	short title
tt15366810	1	original script title
tt15366916	3	original script title
tt15368196	3	reissue title
tt15368196	4	video box title
tt15370704	2	alternative spelling
tt15377984	3	series title
tt1538221	4	alternative transliteration
tt15391406	9	segment title
tt15393008	12	short title
tt15405426	2	series title
tt15409816	9	pre-release title
tt1541123	5	cable TV title
tt1541874	4	alternative spelling
tt1542543	9	complete title
tt15428718	4	alternative spelling
tt15430940	1	series title
tt1543137	1	transliterated title
tt15434978	1	transliterated title
tt15439664	12	alternative spelling
tt15446356	1	series title
tt15451108	1	informal English title
tt1545574	5	dubbed version
tt15456648	2	new title
tt15466144	9	alternative transliteration
tt15471722	2	informal English title
tt1547244	2	closing credits title
tt1547650	3	informal alternative title
tt15478308	2	subtitle
tt15482494	1	transliterated title
tt15484422	2	alternative spelling
